sensor_1,sensor_2,sensor_3,sensor_4,delay
558,558,558,558
640,640,640,640
717,717,717,717
758,758,758,758
795,795,795,795
825,825,825,825
849,849,849,849
843,843,843,843
806,806,806,806
776,776,776,776
716,716,716,716
646,646,646,646
582,582,582,582
510,510,510,510
433,433,433,433
355,355,355,355
263,263,263,263
210,210,210,210
172,172,172,172
144,144,144,144
121,121,121,121
116,116,116,116
150,150,150,150
186,186,186,186
245,245,245,245
314,314,314,314
389,389,389,389
452,452,452,452
526,526,526,526
615,615,615,615
705,705,705,705
760,760,760,760
796,796,796,796
885,885,885,885
905,905,905,905
918,918,918,918
882,882,882,882
850,850,850,850
804,804,804,804
739,739,739,739
673,673,673,673
605,605,605,605
526,526,526,526
443,443,443,443
345,345,345,345
270,270,270,270
226,226,226,226
189,189,189,189
162,162,162,162
144,144,144,144
160,160,160,160
197,197,197,197
246,246,246,246
307,307,307,307
375,375,375,375
444,444,444,444
518,518,518,518
597,597,597,597
687,687,687,687
765,765,765,765
808,808,808,808
850,850,850,850
876,876,876,876
896,896,896,896
894,894,894,894
855,855,855,855
823,823,823,823
766,766,766,766
694,694,694,694
629,629,629,629
556,556,556,556
480,480,480,480
337,337,337,337
246,246,246,246
190,190,190,190
152,152,152,152
125,125,125,125
80,80,80,80
70,70,70,70
105,105,105,105
143,143,143,143
194,194,194,194
256,256,256,256
326,326,326,326
400,400,400,400
479,479,479,479
559,559,559,559
634,634,634,634
720,720,720,720
766,766,766,766
797,797,797,797
825,825,825,825
851,851,851,851
837,837,837,837
799,799,799,799
765,765,765,765
704,704,704,704
688,688,688,688
622,622,622,622
548,548,548,548
468,468,468,468
379,379,379,379
289,289,289,289
235,235,235,235
191,191,191,191
161,161,161,161
148,148,148,148
148,148,148,148
188,188,188,188
219,219,219,219
277,277,277,277
353,353,353,353
419,419,419,419
484,484,484,484
565,565,565,565
657,657,657,657
747,747,747,747
797,797,797,797
830,830,830,830
861,861,861,861
889,889,889,889
897,897,897,897
825,825,825,825
796,796,796,796
742,742,742,742
681,681,681,681
613,613,613,613
537,537,537,537
461,461,461,461
379,379,379,379
276,276,276,276
209,209,209,209
167,167,167,167
143,143,143,143
116,116,116,116
88,88,88,88
107,107,107,107
146,146,146,146
186,186,186,186
252,252,252,252
323,323,323,323
392,392,392,392
476,476,476,476
557,557,557,557
639,639,639,639
716,716,716,716
761,761,761,761
793,793,793,793
823,823,823,823
852,852,852,852
843,843,843,843
874,874,874,874
843,843,843,843
781,781,781,781
707,707,707,707
630,630,630,630
555,555,555,555
474,474,474,474
387,387,387,387
290,290,290,290
235,235,235,235
194,194,194,194
155,155,155,155
132,132,132,132
123,123,123,123
154,154,154,154
187,187,187,187
252,252,252,252
326,326,326,326
394,394,394,394
468,468,468,468
541,541,541,541
621,621,621,621
714,714,714,714
776,776,776,776
811,811,811,811
847,847,847,847
877,877,877,877
893,893,893,893
823,823,823,823
790,790,790,790
745,745,745,745
683,683,683,683
614,614,614,614
541,541,541,541
463,463,463,463
383,383,383,383
285,285,285,285
206,206,206,206
162,162,162,162
129,129,129,129
99,99,99,99
83,83,83,83
93,93,93,93
128,128,128,128
163,163,163,163
220,220,220,220
292,292,292,292
362,362,362,362
440,440,440,440
504,504,504,504
587,587,587,587
687,687,687,687
750,750,750,750
784,784,784,784
817,817,817,817
845,845,845,845
860,860,860,860
823,823,823,823
789,789,789,789
740,740,740,740
675,675,675,675
658,658,658,658
589,589,589,589
511,511,511,511
430,430,430,430
327,327,327,327
254,254,254,254
211,211,211,211
175,175,175,175
146,146,146,146
138,138,138,138
155,155,155,155
191,191,191,191
239,239,239,239
299,299,299,299
368,368,368,368
441,441,441,441
514,514,514,514
596,596,596,596
694,694,694,694
770,770,770,770
813,813,813,813
846,846,846,846
874,874,874,874
891,891,891,891
885,885,885,885
848,848,848,848
813,813,813,813
757,757,757,757
686,686,686,686
615,615,615,615
540,540,540,540
461,461,461,461
310,310,310,310
220,220,220,220
164,164,164,164
124,124,124,124
104,104,104,104
80,80,80,80
74,74,74,74
101,101,101,101
142,142,142,142
193,193,193,193
259,259,259,259
333,333,333,333
404,404,404,404
481,481,481,481
562,562,562,562
659,659,659,659
727,727,727,727
764,764,764,764
797,797,797,797
827,827,827,827
846,846,846,846
831,831,831,831
855,855,855,855
815,815,815,815
752,752,752,752
672,672,672,672
597,597,597,597
517,517,517,517
432,432,432,432
336,336,336,336
248,248,248,248
194,194,194,194
157,157,157,157
130,130,130,130
115,115,115,115
121,121,121,121
160,160,160,160
195,195,195,195
253,253,253,253
328,328,328,328
396,396,396,396
470,470,470,470
550,550,550,550
647,647,647,647
736,736,736,736
787,787,787,787
821,821,821,821
848,848,848,848
877,877,877,877
873,873,873,873
837,837,837,837
808,808,808,808
751,751,751,751
682,682,682,682
616,616,616,616
540,540,540,540
446,446,446,446
360,360,360,360
195,195,195,195
129,129,129,129
85,85,85,85
69,69,69,69
51,51,51,51
34,34,34,34
41,41,41,41
61,61,61,61
88,88,88,88
137,137,137,137
202,202,202,202
273,273,273,273
346,346,346,346
440,440,440,440
526,526,526,526
620,620,620,620
691,691,691,691
735,735,735,735
764,764,764,764
794,794,794,794
818,818,818,818
805,805,805,805
833,833,833,833
797,797,797,797
734,734,734,734
652,652,652,652
567,567,567,567
483,483,483,483
397,397,397,397
306,306,306,306
213,213,213,213
174,174,174,174
140,140,140,140
110,110,110,110
86,86,86,86
77,77,77,77
109,109,109,109
142,142,142,142
200,200,200,200
273,273,273,273
350,350,350,350
427,427,427,427
506,506,506,506
592,592,592,592
637,637,637,637
700,700,700,700
741,741,741,741
770,770,770,770
801,801,801,801
820,820,820,820
799,799,799,799
761,761,761,761
719,719,719,719
655,655,655,655
581,581,581,581
513,513,513,513
410,410,410,410
326,326,326,326
244,244,244,244
160,160,160,160
114,114,114,114
79,79,79,79
56,56,56,56
39,39,39,39
37,37,37,37
65,65,65,65
85,85,85,85
129,129,129,129
203,203,203,203
285,285,285,285
357,357,357,357
440,440,440,440
524,524,524,524
618,618,618,618
697,697,697,697
741,741,741,741
774,774,774,774
871,871,871,871
884,884,884,884
875,875,875,875
836,836,836,836
803,803,803,803
741,741,741,741
668,668,668,668
586,586,586,586
507,507,507,507
437,437,437,437
345,345,345,345
248,248,248,248
190,190,190,190
150,150,150,150
121,121,121,121
99,99,99,99
83,83,83,83
114,114,114,114
156,156,156,156
209,209,209,209
282,282,282,282
354,354,354,354
430,430,430,430
514,514,514,514
596,596,596,596
643,643,643,643
712,712,712,712
753,753,753,753
786,786,786,786
817,817,817,817
837,837,837,837
821,821,821,821
785,785,785,785
746,746,746,746
682,682,682,682
611,611,611,611
546,546,546,546
467,467,467,467
384,384,384,384
286,286,286,286
200,200,200,200
138,138,138,138
100,100,100,100
72,72,72,72
55,55,55,55
61,61,61,61
91,91,91,91
124,124,124,124
176,176,176,176
244,244,244,244
318,318,318,318
386,386,386,386
469,469,469,469
552,552,552,552
721,721,721,721
782,782,782,782
820,820,820,820
856,856,856,856
883,883,883,883
901,901,901,901
887,887,887,887
847,847,847,847
807,807,807,807
754,754,754,754
679,679,679,679
609,609,609,609
532,532,532,532
450,450,450,45
127,127,127,127
167,167,167,167
203,203,203,203
166,166,166,166
146,146,146,146
127,127,127,127
127,127,127,127
167,167,167,167
209,209,209,209
264,264,264,264
339,339,339,339
419,419,419,419
494,494,494,494
579,579,579,579
665,665,665,665
762,762,762,762
817,817,817,817
851,851,851,851
839,839,839,839
861,861,861,861
851,851,851,851
818,818,818,818
799,799,799,799
745,745,745,745
676,676,676,676
605,605,605,605
531,531,531,531
452,452,452,452
367,367,367,367
245,245,245,245
173,173,173,173
145,145,145,145
114,114,114,114
88,88,88,88
75,75,75,75
91,91,91,91
132,132,132,132
166,166,166,166
230,230,230,230
313,313,313,313
455,455,455,455
523,523,523,523
609,609,609,609
698,698,698,698
788,788,788,788
840,840,840,840
872,872,872,872
894,894,894,894
919,919,919,919
934,934,934,934
900,900,900,900
869,869,869,869
810,810,810,810
741,741,741,741
671,671,671,671
594,594,594,594
499,499,499,499
409,409,409,409
315,315,315,315
246,246,246,246
205,205,205,205
175,175,175,175
149,149,149,149
136,136,136,136
165,165,165,165
148,148,148,148
205,205,205,205
274,274,274,274
351,351,351,351
435,435,435,435
516,516,516,516
602,602,602,602
701,701,701,701
777,777,777,777
826,826,826,826
854,854,854,854
891,891,891,891
917,917,917,917
886,886,886,886
846,846,846,846
805,805,805,805
742,742,742,742
665,665,665,665
590,590,590,590
510,510,510,510
434,434,434,434
331,331,331,331
239,239,239,239
186,186,186,186
151,151,151,151
121,121,121,121
101,101,101,101
105,105,105,105
149,149,149,149
233,233,233,233
298,298,298,298
380,380,380,380
458,458,458,458
537,537,537,537
628,628,628,628
716,716,716,716
811,811,811,811
862,862,862,862
898,898,898,898
919,919,919,919
941,941,941,941
962,962,962,962
928,928,928,928
891,891,891,891
837,837,837,837
767,767,767,767
693,693,693,693
614,614,614,614
519,519,519,519
433,433,433,433
334,334,334,334
262,262,262,262
219,219,219,219
189,189,189,189
160,160,160,160
147,147,147,147
176,176,176,176
160,160,160,160
215,215,215,215
285,285,285,285
363,363,363,363
448,448,448,448
531,531,531,531
617,617,617,617
719,719,719,719
798,798,798,798
826,826,826,826
854,854,854,854
901,901,901,901
925,925,925,925
907,907,907,907
869,869,869,869
829,829,829,829
760,760,760,760
685,685,685,685
594,594,594,594
510,510,510,510
440,440,440,440
347,347,347,347
252,252,252,252
196,196,196,196
158,158,158,158
132,132,132,132
110,110,110,110
113,113,113,113
159,159,159,159
247,247,247,247
312,312,312,312
395,395,395,395
477,477,477,477
558,558,558,558
642,642,642,642
737,737,737,737
823,823,823,823
879,879,879,879
929,929,929,929
957,957,957,957
984,984,984,984
994,994,994,994
959,959,959,959
924,924,924,924
866,866,866,866
788,788,788,788
708,708,708,708
634,634,634,634
548,548,548,548
461,461,461,461
350,350,350,350
278,278,278,278
234,234,234,234
203,203,203,203
118,118,118,118
108,108,108,108
137,137,137,137
179,179,179,179
233,233,233,233
305,305,305,305
388,388,388,388
470,470,470,470
556,556,556,556
632,632,632,632
745,745,745,745
828,828,828,828
878,878,878,878
911,911,911,911
937,937,937,937
962,962,962,962
945,945,945,945
904,904,904,904
852,852,852,852
797,797,797,797
719,719,719,719
637,637,637,637
552,552,552,552
465,465,465,465
369,369,369,369
272,272,272,272
214,214,214,214
174,174,174,174
195,195,195,195
177,177,177,177
178,178,178,178
223,223,223,223
260,260,260,260
325,325,325,325
422,422,422,422
501,501,501,501
584,584,584,584
670,670,670,670
761,761,761,761
864,864,864,864
924,924,924,924
959,959,959,959
989,989,989,989
1023,1023,1023,1023
1022,1022,1022,1022
976,976,976,976
940,940,940,940
876,876,876,876
793,793,793,793
712,712,712,712
382,382,382,382
288,288,288,288
191,191,191,191
74,74,74,74
12,12,12,12
8,8,8,8
43,43,43,43
97,97,97,97
162,162,162,162
231,231,231,231
308,308,308,308
386,386,386,386
462,462,462,462
547,547,547,547
641,641,641,641
705,705,705,705
745,745,745,745
778,778,778,778
800,800,800,800
814,814,814,814
785,785,785,785
738,738,738,738
682,682,682,682
607,607,607,607
519,519,519,519
429,429,429,429
339,339,339,339
245,245,245,245
133,133,133,133
46,46,46,46
13,13,13,13
49,49,49,49
105,105,105,105
173,173,173,173
249,249,249,249
321,321,321,321
406,406,406,406
484,484,484,484
570,570,570,570
675,675,675,675
736,736,736,736
775,775,775,775
804,804,804,804
827,827,827,827
840,840,840,840
801,801,801,801
757,757,757,757
695,695,695,695
619,619,619,619
527,527,527,527
436,436,436,436
344,344,344,344
246,246,246,246
130,130,130,130
48,48,48,48
5,5,5,5
16,16,16,16
57,57,57,57
112,112,112,112
180,180,180,180
258,258,258,258
338,338,338,338
418,418,418,418
496,496,496,496
585,585,585,585
691,691,691,691
753,753,753,753
792,792,792,792
825,825,825,825
844,844,844,844
856,856,856,856
814,814,814,814
770,770,770,770
709,709,709,709
632,632,632,632
540,540,540,540
453,453,453,453
357,357,357,357
259,259,259,259
143,143,143,143
57,57,57,57
15,15,15,15
18,18,18,18
59,59,59,59
115,115,115,115
186,186,186,186
267,267,267,267
348,348,348,348
424,424,424,424
512,512,512,512
597,597,597,597
702,702,702,702
765,765,765,765
807,807,807,807
829,829,829,829
855,855,855,855
866,866,866,866
817,817,817,817
775,775,775,775
711,711,711,711
629,629,629,629
537,537,537,537
445,445,445,445
352,352,352,352
256,256,256,256
139,139,139,139
55,55,55,55
13,13,13,13
23,23,23,23
58,58,58,58
119,119,119,119
189,189,189,189
270,270,270,270
352,352,352,352
434,434,434,434
519,519,519,519
602,602,602,602
710,710,710,710
773,773,773,773
807,807,807,807
834,834,834,834
860,860,860,860
866,866,866,866
824,824,824,824
782,782,782,782
715,715,715,715
631,631,631,631
536,536,536,536
441,441,441,441
346,346,346,346
248,248,248,248
125,125,125,125
44,44,44,44
6,6,6,6
24,24,24,24
60,60,60,60
122,122,122,122
191,191,191,191
275,275,275,275
356,356,356,356
437,437,437,437
523,523,523,523
608,608,608,608
719,719,719,719
781,781,781,781
817,817,817,817
844,844,844,844
869,869,869,869
871,871,871,871
828,828,828,828
786,786,786,786
718,718,718,718
637,637,637,637
541,541,541,541
448,448,448,448
355,355,355,355
257,257,257,257
135,135,135,135
52,52,52,52
8,8,8,8
25,25,25,25
62,62,62,62
126,126,126,126
197,197,197,197
280,280,280,280
358,358,358,358
445,445,445,445
526,526,526,526
616,616,616,616
727,727,727,727
790,790,790,790
821,821,821,821
850,850,850,850
877,877,877,877
875,875,875,875
832,832,832,832
789,789,789,789
716,716,716,716
629,629,629,629
533,533,533,533
440,440,440,440
346,346,346,346
243,243,243,243
124,124,124,124
45,45,45,45
5,5,5,5
27,27,27,27
62,62,62,62
129,129,129,129
200,200,200,200
285,285,285,285
368,368,368,368
452,452,452,452
535,535,535,535
628,628,628,628
735,735,735,735
791,791,791,791
827,827,827,827
857,857,857,857
878,878,878,878
882,882,882,882
840,840,840,840
795,795,795,795
726,726,726,726
641,641,641,641
542,542,542,542
445,445,445,445
348,348,348,348
243,243,243,243
125,125,125,125
45,45,45,45
3,3,3,3
30,30,30,30
65,65,65,65
132,132,132,132
206,206,206,206
293,293,293,293
373,373,373,373
462,462,462,462
542,542,542,542
637,637,637,637
746,746,746,746
806,806,806,806
842,842,842,842
870,870,870,870
892,892,892,892
891,891,891,891
844,844,844,844
800,800,800,800
730,730,730,730
640,640,640,640
541,541,541,541
447,447,447,447
351,351,351,351
248,248,248,248
126,126,126,126
45,45,45,45
4,4,4,4
29,29,29,29
71,71,71,71
136,136,136,136
209,209,209,209
296,296,296,296
382,382,382,382
465,465,465,465
557,557,557,557
650,650,650,650
757,757,757,757
814,814,814,814
851,851,851,851
881,881,881,881
899,899,899,899
901,901,901,901
852,852,852,852
807,807,807,807
735,735,735,735
641,641,641,641
538,538,538,538
442,442,442,442
345,345,345,345
238,238,238,238
121,121,121,121
41,41,41,41
1,1,1,1
32,32,32,32
72,72,72,72
137,137,137,137
216,216,216,216
305,305,305,305
390,390,390,390
477,477,477,477
567,567,567,567
660,660,660,660
767,767,767,767
826,826,826,826
863,863,863,863
885,885,885,885
908,908,908,908
913,913,913,913
861,861,861,861
818,818,818,818
749,749,749,749
655,655,655,655
555,555,555,555
457,457,457,457
356,356,356,356
252,252,252,252
126,126,126,126
45,45,45,45
7,7,7,7
34,34,34,34
75,75,75,75
144,144,144,144
224,224,224,224
312,312,312,312
401,401,401,401
490,490,490,490
581,581,581,581
674,674,674,674
780,780,780,780
839,839,839,839
874,874,874,874
901,901,901,901
922,922,922,922
921,921,921,921
866,866,866,866
823,823,823,823
751,751,751,751
648,648,648,648
547,547,547,547
450,450,450,450
351,351,351,351
243,243,243,243
120,120,120,120
40,40,40,40
3,3,3,3
37,37,37,37
77,77,77,77
142,142,142,142
228,228,228,228
319,319,319,319
406,406,406,406
494,494,494,494
589,589,589,589
680,680,680,680
790,790,790,790
848,848,848,848
879,879,879,879
908,908,908,908
930,930,930,930
927,927,927,927
872,872,872,872
831,831,831,831
755,755,755,755
648,648,648,648
546,546,546,546
444,444,444,444
340,340,340,340
233,233,233,233
109,109,109,109
32,32,32,32
39,39,39,39
78,78,78,78
148,148,148,148
233,233,233,233
322,322,322,322
413,413,413,413
502,502,502,502
592,592,592,592
690,690,690,690
797,797,797,797
854,854,854,854
886,886,886,886
913,913,913,913
936,936,936,936
929,929,929,929
879,879,879,879
838,838,838,838
760,760,760,760
660,660,660,660
556,556,556,556
455,455,455,455
353,353,353,353
242,242,242,242
116,116,116,116
36,36,36,36
39,39,39,39
79,79,79,79
150,150,150,150
237,237,237,237
330,330,330,330
420,420,420,420
508,508,508,508
601,601,601,601
702,702,702,702
807,807,807,807
861,861,861,861
899,899,899,899
924,924,924,924
944,944,944,944
933,933,933,933
881,881,881,881
836,836,836,836
754,754,754,754
648,648,648,648
544,544,544,544
440,440,440,440
337,337,337,337
230,230,230,230
102,102,102,102
27,27,27,27
42,42,42,42
83,83,83,83
169,169,169,169
254,254,254,254
349,349,349,349
435,435,435,435
527,527,527,527
617,617,617,617
720,720,720,720
828,828,828,828
879,879,879,879
915,915,915,915
942,942,942,942
958,958,958,958
952,952,952,952
901,901,901,901
851,851,851,851
772,772,772,772
664,664,664,664
553,553,553,553
448,448,448,448
346,346,346,346
230,230,230,230
103,103,103,103
27,27,27,27
44,44,44,44
88,88,88,88
161,161,161,161
254,254,254,254
349,349,349,349
442,442,442,442
529,529,529,529
627,627,627,627
732,732,732,732
834,834,834,834
888,888,888,888
927,927,927,927
949,949,949,949
965,965,965,965
956,956,956,956
902,902,902,902
854,854,854,854
773,773,773,773
662,662,662,662
552,552,552,552
447,447,447,447
343,343,343,343
227,227,227,227
99,99,99,99
32,32,32,32
45,45,45,45
90,90,90,90
163,163,163,163
260,260,260,260
359,359,359,359
451,451,451,451
543,543,543,543
636,636,636,636
743,743,743,743
847,847,847,847
906,906,906,906
938,938,938,938
959,959,959,959
981,981,981,981
968,968,968,968
912,912,912,912
861,861,861,861
773,773,773,773
660,660,660,660
548,548,548,548
443,443,443,443
340,340,340,340
223,223,223,223
95,95,95,95
30,30,30,30
49,49,49,49
94,94,94,94
171,171,171,171
273,273,273,273
370,370,370,370
463,463,463,463
557,557,557,557
658,658,658,658
762,762,762,762
867,867,867,867
922,922,922,922
957,957,957,957
979,979,979,979
999,999,999,999
990,990,990,990
929,929,929,929
885,885,885,885
800,800,800,800
679,679,679,679
566,566,566,566
463,463,463,463
350,350,350,350
233,233,233,233
103,103,103,103
29,29,29,29
1,1,1,1
56,56,56,56
101,101,101,101
180,180,180,180
284,284,284,284
387,387,387,387
479,479,479,479
578,578,578,578
680,680,680,680
790,790,790,790
895,895,895,895
954,954,954,954
983,983,983,983
1005,1005,1005,1005
1023,1023,1023,1023
988,988,988,988
930,930,930,930
867,867,867,867
762,762,762,762
638,638,638,638
530,530,530,530
424,424,424,424
309,309,309,309
182,182,182,182
74,74,74,74
21,21,21,21
5,5,5,5
62,62,62,62
108,108,108,108
190,190,190,190
297,297,297,297
401,401,401,401
497,497,497,497
594,594,594,594
696,696,696,696
813,813,813,813
915,915,915,915
968,968,968,968
998,998,998,998
1023,1023,1023,1023
1023,1023,1023,1023
1003,1003,1003,1003
939,939,939,939
859,859,859,859
751,751,751,751
631,631,631,631
520,520,520,520
408,408,408,408
295,295,295,295
162,162,162,162
61,61,61,61
9,9,9,9
6,6,6,6
65,65,65,65
111,111,111,111
199,199,199,199
308,308,308,308
413,413,413,413
508,508,508,508
609,609,609,609
710,710,710,710
828,828,828,828
935,935,935,935
985,985,985,985
1015,1015,1015,1015
1023,1023,1023,1023
1023,1023,1023,1023
1004,1004,1004,1004
937,937,937,937
847,847,847,847
737,737,737,737
613,613,613,613
498,498,498,498
385,385,385,385
268,268,268,268
130,130,130,130
40,40,40,40
11,11,11,11
66,66,66,66
117,117,117,117
203,203,203,203
318,318,318,318
424,424,424,424
525,525,525,525
624,624,624,624
727,727,727,727
855,855,855,855
962,962,962,962
1004,1004,1004,1004
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
992,992,992,992
936,936,936,936
846,846,846,846
724,724,724,724
598,598,598,598
486,486,486,486
368,368,368,368
245,245,245,245
108,108,108,108
22,22,22,22
12,12,12,12
70,70,70,70
122,122,122,122
215,215,215,215
332,332,332,332
437,437,437,41021
1023,102,538,204
644,644,644,644
747,747,747,747
880,880,880,880
976,976,976,976
1021,1021,1021,1021
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
994,994,994,994
940,940,940,940
853,853,853,853
727,727,727,727
602,602,602,602
490,490,490,490
372,372,372,372
253,253,253,253
110,110,110,110
18,18,18,18
15,15,15,15
69,69,69,69
126,126,126,126
222,222,222,222
340,340,340,340
450,450,450,450
557,557,557,557
655,655,655,655
763,763,763,763
904,904,904,904
995,995,995,995
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
984,984,984,984
932,932,932,932
839,839,839,839
706,706,706,706
579,579,579,579
464,464,464,464
345,345,345,345
221,221,221,221
79,79,79,79
16,16,16,16
73,73,73,73
133,133,133,133
234,234,234,234
350,350,350,350
464,464,464,464
569,569,569,569
670,670,670,670
782,782,782,782
924,924,924,924
1013,1013,1013,1013
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
976,976,976,976
920,920,920,920
817,817,817,817
676,676,676,676
555,555,555,555
432,432,432,432
307,307,307,307
182,182,182,182
40,40,40,40
17,17,17,17
74,74,74,74
136,136,136,136
235,235,235,235
360,360,360,360
475,475,475,475
578,578,578,578
683,683,683,683
795,795,795,795
931,931,931,931
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
971,971,971,971
916,916,916,916
809,809,809,809
673,673,673,673
544,544,544,544
419,419,419,419
297,297,297,297
168,168,168,168
22,22,22,22
16,16,16,16
78,78,78,78
141,141,141,141
245,245,245,245
369,369,369,369
484,484,484,484
583,583,583,583
690,690,690,690
803,803,803,803
940,940,940,940
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
972,972,972,972
916,916,916,916
801,801,801,801
662,662,662,662
534,534,534,534
411,411,411,411
290,290,290,290
159,159,159,159
15,15,15,15
21,21,21,21
82,82,82,82
150,150,150,150
254,254,254,254
382,382,382,382
495,495,495,495
601,601,601,601
715,715,715,715
821,821,821,821
967,967,967,967
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
971,971,971,971
910,910,910,910
789,789,789,789
653,653,653,653
521,521,521,521
392,392,392,392
270,270,270,270
136,136,136,136
22,22,22,22
85,85,85,85
153,153,153,153
261,261,261,261
389,389,389,389
500,500,500,500
615,615,615,615
721,721,721,721
833,833,833,833
977,977,977,977
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
972,972,972,972
909,909,909,909
792,792,792,792
655,655,655,655
520,520,520,520
395,395,395,395
268,268,268,268
130,130,130,130
24,24,24,24
84,84,84,84
154,154,154,154
260,260,260,260
385,385,385,385
501,501,501,501
610,610,610,610
721,721,721,721
829,829,829,829
978,978,978,978
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
970,970,970,970
900,900,900,900
783,783,783,783
643,643,643,643
510,510,510,510
389,389,389,389
263,263,263,263
126,126,126,126
26,26,26,26
83,83,83,83
158,158,158,158
266,266,266,266
393,393,393,393
505,505,505,505
620,620,620,620
725,725,725,725
841,841,841,841
987,987,987,987
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
967,967,967,967
902,902,902,902
789,789,789,789
645,645,645,645
514,514,514,514
388,388,388,388
256,256,256,256
115,115,115,115
26,26,26,26
86,86,86,86
163,163,163,163
272,272,272,272
402,402,402,402
522,522,522,522
633,633,633,633
748,748,748,748
865,865,865,865
1017,1017,1017,1017
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
961,961,961,961
894,894,894,894
772,772,772,772
629,629,629,629
500,500,500,500
374,374,374,374
241,241,241,241
98,98,98,98
31,31,31,31
89,89,89,89
167,167,167,167
277,277,277,277
408,408,408,408
528,528,528,528
644,644,644,644
752,752,752,752
869,869,869,869
1020,1020,1020,1020
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
950,950,950,950
872,872,872,872
751,751,751,751
604,604,604,604
477,477,477,477
351,351,351,351
213,213,213,213
64,64,64,64
30,30,30,30
88,88,88,88
170,170,170,170
279,279,279,279
411,411,411,411
531,531,531,531
642,642,642,642
761,761,761,761
880,880,880,880
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
954,954,954,954
878,878,878,878
747,747,747,747
598,598,598,598
470,470,470,470
333,333,333,333
195,195,195,195
43,43,43,43
31,31,31,31
90,90,90,90
172,172,172,172
283,283,283,283
418,418,418,418
542,542,542,542
660,660,660,660
774,774,774,774
895,895,895,895
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
956,956,956,956
877,877,877,877
747,747,747,747
601,601,601,601
465,465,465,465
328,328,328,328
191,191,191,191
32,32,32,32
34,34,34,34
94,94,94,94
179,179,179,179
296,296,296,296
432,432,432,432
557,557,557,557
676,676,676,676
793,793,793,793
918,918,918,918
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
958,958,958,958
876,876,876,876
745,745,745,745
599,599,599,599
466,466,466,466
329,329,329,329
190,190,190,190
34,34,34,34
36,36,36,36
96,96,96,96
182,182,182,182
299,299,299,299
440,440,440,440
564,564,564,564
685,685,685,685
807,807,807,807
931,931,931,931
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
958,958,958,958
867,867,867,867
734,734,734,734
587,587,587,587
447,447,447,447
307,307,307,307
166,166,166,166
4,4,4,4
39,39,39,39
99,99,99,99
194,194,194,194
316,316,316,316
453,453,453,453
578,578,578,578
708,708,708,708
825,825,825,825
956,956,956,956
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
959,959,959,959
865,865,865,865
737,737,737,737
586,586,586,586
449,449,449,449
310,310,310,310
165,165,165,165
4,4,4,4
43,43,43,43
102,102,102,102
201,201,201,201
322,322,322,322
462,462,462,462
591,591,591,591
715,715,715,715
838,838,838,838
976,976,976,976
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
953,953,953,953
853,853,853,853
722,722,722,722
576,576,576,576
435,435,435,435
299,299,299,299
158,158,158,158
47,47,47,47
107,107,107,107
208,208,208,208
331,331,331,331
470,470,470,470
595,595,595,595
726,726,726,726
842,842,842,842
981,981,981,981
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1023,1023,1023,1023
1017,1017,1017,1017
941,941,941,941
839,839,839,839
704,704,704,704
552,552,552,552
414,414,414,414
278,278,278,278
139,139,139,139
48,48,48,48
109,109,109,109
212,212,212,212
332,332,332,332
473,473,473,473
602,602,602,602
